2765;1801-BN-1406-43108-0119.00;2018-01-08;4; $5.00 ; $784,445.71 ;BN-1406;EGRESOS;EMPRESA 48;3
2766;1801-BN-1406-43108-0117.00;2018-01-08;4; $0.80 ; $784,787.66 ;BN-1406;EGRESOS;EMPRESA 48;3
2767;1801-BN-1406-43108-0116.00;2018-01-08;4; $5.00 ; $784,788.46 ;BN-1406;EGRESOS;EMPRESA 48;3
2768;1801-BN-1406-43108-0114.00;2018-01-08;4; $0.80 ; $785,058.94 ;BN-1406;EGRESOS;EMPRESA 48;3
2769;1801-BN-1406-43108-0113.00;2018-01-08;4; $5.00 ; $785,059.74 ;BN-1406;EGRESOS;EMPRESA 48;3
2770;1801-BN-1406-43108-0111.00;2018-01-08;4; $0.80 ; $785,293.46 ;BN-1406;EGRESOS;EMPRESA 48;3
2771;1801-BN-1406-43108-0110.00;2018-01-08;4; $5.00 ; $785,294.26 ;BN-1406;EGRESOS;EMPRESA 48;3
2772;1801-BN-1406-43108-0108.00;2018-01-08;4; $0.80 ; $785,559.63 ;BN-1406;EGRESOS;EMPRESA 48;3
2773;1801-BN-1406-43108-0107.00;2018-01-08;4; $5.00 ; $785,560.43 ;BN-1406;EGRESOS;EMPRESA 48;3
2774;1801-BN-1406-43108-0105.00;2018-01-08;4; $0.80 ; $785,902.38 ;BN-1406;EGRESOS;EMPRESA 48;3
2775;1801-BN-1406-43108-0104.00;2018-01-08;4; $5.00 ; $785,903.18 ;BN-1406;EGRESOS;EMPRESA 48;3
2776;1801-BN-1406-43108-0102.00;2018-01-08;4; $0.80 ; $785,941.43 ;BN-1406;EGRESOS;EMPRESA 48;3
2777;1801-BN-1406-43108-0101.00;2018-01-08;4; $5.00 ; $785,942.23 ;BN-1406;EGRESOS;EMPRESA 48;3
2778;1801-BN-1406-43108-0099.00;2018-01-08;4; $0.80 ; $786,207.60 ;BN-1406;EGRESOS;EMPRESA 48;3
2779;1801-BN-1406-43108-0098.00;2018-01-08;4; $5.00 ; $786,208.40 ;BN-1406;EGRESOS;EMPRESA 48;3
2780;1801-BN-1406-43108-0096.00;2018-01-08;4; $0.80 ; $786,442.12 ;BN-1406;EGRESOS;EMPRESA 48;3
2781;1801-BN-1406-43108-0095.00;2018-01-08;4; $5.00 ; $786,442.92 ;BN-1406;EGRESOS;EMPRESA 48;3
2782;1801-BN-1406-43108-0093.00;2018-01-08;4; $0.80 ; $786,654.09 ;BN-1406;EGRESOS;EMPRESA 48;3
2783;1801-BN-1406-43108-0092.00;2018-01-08;4; $5.00 ; $786,654.89 ;BN-1406;EGRESOS;EMPRESA 48;3
2784;1801-BN-1406-43108-0090.00;2018-01-08;4; $0.80 ; $786,996.84 ;BN-1406;EGRESOS;EMPRESA 48;3
2785;1801-BN-1406-43108-0089.00;2018-01-08;4; $5.00 ; $786,997.64 ;BN-1406;EGRESOS;EMPRESA 48;3
2786;1801-BN-1406-43108-0087.00;2018-01-08;4; $0.80 ; $787,323.25 ;BN-1406;EGRESOS;EMPRESA 48;3
2787;1801-BN-1406-43108-0086.00;2018-01-08;4; $5.00 ; $787,324.05 ;BN-1406;EGRESOS;EMPRESA 48;3
2788;1801-BN-1406-43108-0084.00;2018-01-08;4; $0.80 ; $787,594.53 ;BN-1406;EGRESOS;EMPRESA 48;3
2789;1801-BN-1406-43108-0083.00;2018-01-08;4; $5.00 ; $787,595.33 ;BN-1406;EGRESOS;EMPRESA 48;3
2790;1801-BN-1406-43108-0081.00;2018-01-08;4; $0.80 ; $787,870.90 ;BN-1406;EGRESOS;EMPRESA 48;3
2791;1801-BN-1406-43108-0080.00;2018-01-08;4; $5.00 ; $787,871.70 ;BN-1406;EGRESOS;EMPRESA 48;3
2792;1801-BN-1406-43108-0078.00;2018-01-08;4; $0.80 ; $788,014.45 ;BN-1406;EGRESOS;EMPRESA 48;3
2793;1801-BN-1406-43108-0077.00;2018-01-08;4; $5.00 ; $788,015.25 ;BN-1406;EGRESOS;EMPRESA 48;3
2794;1801-BN-1406-43108-0075.00;2018-01-08;4; $0.80 ; $788,255.09 ;BN-1406;EGRESOS;EMPRESA 48;3
2795;1801-BN-1406-43108-0074.00;2018-01-08;4; $5.00 ; $788,255.89 ;BN-1406;EGRESOS;EMPRESA 48;3
2796;1801-BN-1406-43108-0072.00;2018-01-08;4; $0.80 ; $788,396.92 ;BN-1406;EGRESOS;EMPRESA 48;3
2797;1801-BN-1406-43108-0071.00;2018-01-08;4; $5.00 ; $788,397.72 ;BN-1406;EGRESOS;EMPRESA 48;3
2798;1801-BN-1406-43108-0069.00;2018-01-08;4; $0.80 ; $788,548.56 ;BN-1406;EGRESOS;EMPRESA 48;3
2799;1801-BN-1406-43108-0068.00;2018-01-08;4; $5.00 ; $788,549.36 ;BN-1406;EGRESOS;EMPRESA 48;3
2800;1801-BN-1406-43108-0066.00;2018-01-08;4; $0.80 ; $788,615.16 ;BN-1406;EGRESOS;EMPRESA 48;3
2801;1801-BN-1406-43108-0065.00;2018-01-08;4; $5.00 ; $788,615.96 ;BN-1406;EGRESOS;EMPRESA 48;3
2802;1801-BN-1406-43108-0063.00;2018-01-08;4; $0.80 ; $788,957.91 ;BN-1406;EGRESOS;EMPRESA 48;3
2803;1801-BN-1406-43108-0062.00;2018-01-08;4; $5.00 ; $788,958.71 ;BN-1406;EGRESOS;EMPRESA 48;3
2804;1801-BN-1406-43108-0060.00;2018-01-08;4; $0.80 ; $788,977.96 ;BN-1406;EGRESOS;EMPRESA 48;3
2805;1801-BN-1406-43108-0059.00;2018-01-08;4; $5.00 ; $788,978.76 ;BN-1406;EGRESOS;EMPRESA 48;3
2806;1801-BN-1406-43108-0057.00;2018-01-08;4; $0.80 ; $789,383.92 ;BN-1406;EGRESOS;EMPRESA 48;3
2807;1801-BN-1406-43108-0056.00;2018-01-08;4; $5.00 ; $789,384.72 ;BN-1406;EGRESOS;EMPRESA 48;3
2808;1801-BN-1406-43108-0054.00;2018-01-08;4; $0.80 ; $789,595.89 ;BN-1406;EGRESOS;EMPRESA 48;3
2809;1801-BN-1406-43108-0053.00;2018-01-08;4; $5.00 ; $789,596.69 ;BN-1406;EGRESOS;EMPRESA 48;3
2810;1801-BN-1406-43108-0051.00;2018-01-08;4; $0.80 ; $789,691.94 ;BN-1406;EGRESOS;EMPRESA 48;3
2811;1801-BN-1406-43108-0050.00;2018-01-08;4; $5.00 ; $789,692.74 ;BN-1406;EGRESOS;EMPRESA 48;3
2812;1801-BN-1406-43108-0048.00;2018-01-08;4; $0.80 ; $789,792.74 ;BN-1406;EGRESOS;EMPRESA 48;3
2813;1801-BN-1406-43108-0047.00;2018-01-08;4; $5.00 ; $789,793.54 ;BN-1406;EGRESOS;EMPRESA 48;3
2814;1801-BN-1406-43108-0045.00;2018-01-08;4; $0.80 ; $789,939.39 ;BN-1406;EGRESOS;EMPRESA 48;3
2815;1801-BN-1406-43108-0044.00;2018-01-08;4; $5.00 ; $789,940.19 ;BN-1406;EGRESOS;EMPRESA 48;3
2816;1801-BN-1406-43108-0042.00;2018-01-08;4; $0.80 ; $790,282.14 ;BN-1406;EGRESOS;EMPRESA 48;3
2817;1801-BN-1406-43108-0041.00;2018-01-08;4; $5.00 ; $790,282.94 ;BN-1406;EGRESOS;EMPRESA 48;3
2818;1801-BN-1406-43108-0039.00;2018-01-08;4; $0.80 ; $790,553.42 ;BN-1406;EGRESOS;EMPRESA 48;3
2819;1801-BN-1406-43108-0038.00;2018-01-08;4; $5.00 ; $790,554.22 ;BN-1406;EGRESOS;EMPRESA 48;3
2820;1801-BN-1406-43108-0036.00;2018-01-08;4; $0.80 ; $790,696.97 ;BN-1406;EGRESOS;EMPRESA 48;3
2821;1801-BN-1406-43108-0035.00;2018-01-08;4; $5.00 ; $790,697.77 ;BN-1406;EGRESOS;EMPRESA 48;3
2822;1801-BN-1406-43108-0033.00;2018-01-08;4; $0.80 ; $790,931.49 ;BN-1406;EGRESOS;EMPRESA 48;3
2823;1801-BN-1406-43108-0032.00;2018-01-08;4; $5.00 ; $790,932.29 ;BN-1406;EGRESOS;EMPRESA 48;3
2824;1801-BN-1406-43108-0030.00;2018-01-08;4; $0.80 ; $791,257.90 ;BN-1406;EGRESOS;EMPRESA 48;3
2825;1801-BN-1406-43108-0029.00;2018-01-08;4; $5.00 ; $791,258.70 ;BN-1406;EGRESOS;EMPRESA 48;3
2826;1801-BN-1406-43108-0027.00;2018-01-08;4; $0.80 ; $791,584.31 ;BN-1406;EGRESOS;EMPRESA 48;3
2827;1801-BN-1406-43108-0026.00;2018-01-08;4; $5.00 ; $791,585.11 ;BN-1406;EGRESOS;EMPRESA 48;3
2828;1801-BN-1406-43108-0024.00;2018-01-08;4; $0.80 ; $791,855.59 ;BN-1406;EGRESOS;EMPRESA 48;3
2829;1801-BN-1406-43108-0023.00;2018-01-08;4; $5.00 ; $791,856.39 ;BN-1406;EGRESOS;EMPRESA 48;3
2830;1801-BN-1406-43108-0021.00;2018-01-08;4; $0.80 ; $791,972.54 ;BN-1406;EGRESOS;EMPRESA 48;3
2831;1801-BN-1406-43108-0020.00;2018-01-08;4; $5.00 ; $791,973.34 ;BN-1406;EGRESOS;EMPRESA 48;3
2832;1801-BN-1406-43108-0018.00;2018-01-08;4; $0.80 ; $792,207.06 ;BN-1406;EGRESOS;EMPRESA 48;3
2833;1801-BN-1406-43108-0017.00;2018-01-08;4; $5.00 ; $792,207.86 ;BN-1406;EGRESOS;EMPRESA 48;3
2834;1801-BN-1406-43108-0015.00;2018-01-08;4; $0.80 ; $792,369.61 ;BN-1406;EGRESOS;EMPRESA 48;3
2835;1801-BN-1406-43108-0014.00;2018-01-08;4; $5.00 ; $792,370.41 ;BN-1406;EGRESOS;EMPRESA 48;3
2836;1801-BN-1406-43108-0012.00;2018-01-08;4; $0.80 ; $792,581.58 ;BN-1406;EGRESOS;EMPRESA 48;3
2837;1801-BN-1406-43108-0011.00;2018-01-08;4; $5.00 ; $792,582.38 ;BN-1406;EGRESOS;EMPRESA 48;3
2838;1801-BN-1406-43108-0009.00;2018-01-08;4; $0.80 ; $792,907.99 ;BN-1406;EGRESOS;EMPRESA 48;3
2839;1801-BN-1406-43108-0008.00;2018-01-08;4; $5.00 ; $792,908.79 ;BN-1406;EGRESOS;EMPRESA 48;3
2840;1801-BN-1406-43108-0006.00;2018-01-08;4; $0.80 ; $793,179.27 ;BN-1406;EGRESOS;EMPRESA 48;3
2841;1801-BN-1406-43108-0005.00;2018-01-08;4; $5.00 ; $793,180.07 ;BN-1406;EGRESOS;EMPRESA 48;3
2842;1801-BN-1406-43108-0003.00;2018-01-08;4; $0.80 ; $793,204.07 ;BN-1406;EGRESOS;EMPRESA 48;3
2843;1801-BN-1406-43108-0002.00;2018-01-08;4; $5.00 ; $793,204.87 ;BN-1406;EGRESOS;EMPRESA 48;3
2844;1801-BN-5081-43108-0053.00;2018-01-08;4; $140.00 ; $470,054.87 ;BN-5081;EGRESOS;EMPRESA 49;3
2845;1801-BN-5081-43108-0054.00;2018-01-08;4; $22.40 ; $470,032.47 ;BN-5081;EGRESOS;EMPRESA 49;3
2846;1801-BN-5081-43108-0119.00;2018-01-08;4; $256.00 ; $361,167.16 ;BN-5081;EGRESOS;EMPRESA 49;3
2847;1801-BN-5081-43108-0120.00;2018-01-08;4; $40.96 ; $361,126.20 ;BN-5081;EGRESOS;EMPRESA 49;3
2848;1801-BN-1406-43109-0003.00;2018-01-09;4; $0.80 ; $729,942.23 ;BN-1406;EGRESOS;EMPRESA 48;3
2849;1801-BN-1406-43109-0002.00;2018-01-09;4; $5.00 ; $729,943.03 ;BN-1406;EGRESOS;EMPRESA 48;3
2850;1801-BN-5081-43109-0049.00;2018-01-09;4; $168.00 ; $588,940.18 ;BN-5081;EGRESOS;EMPRESA 49;3
2851;1801-BN-5081-43109-0050.00;2018-01-09;4; $26.88 ; $588,913.30 ;BN-5081;EGRESOS;EMPRESA 49;3
2852;1801-BN-1406-43110-0091.00;2018-01-10;4; $0.80 ; $597,944.80 ;BN-1406;EGRESOS;EMPRESA 48;3
2853;1801-BN-1406-43110-0090.00;2018-01-10;4; $5.00 ; $597,945.60 ;BN-1406;EGRESOS;EMPRESA 48;3
2854;1801-BN-1406-43110-0088.00;2018-01-10;4; $0.80 ; $598,155.66 ;BN-1406;EGRESOS;EMPRESA 48;3
2855;1801-BN-1406-43110-0087.00;2018-01-10;4; $5.00 ; $598,156.46 ;BN-1406;EGRESOS;EMPRESA 48;3
2856;1801-BN-1406-43110-0085.00;2018-01-10;4; $0.80 ; $600,318.81 ;BN-1406;EGRESOS;EMPRESA 48;3
2857;1801-BN-1406-43110-0084.00;2018-01-10;4; $5.00 ; $600,319.61 ;BN-1406;EGRESOS;EMPRESA 48;3
2858;1801-BN-1406-43110-0082.00;2018-01-10;4; $0.80 ; $612,527.96 ;BN-1406;EGRESOS;EMPRESA 48;3
2859;1801-BN-1406-43110-0081.00;2018-01-10;4; $5.00 ; $612,528.76 ;BN-1406;EGRESOS;EMPRESA 48;3
2860;1801-BN-1406-43110-0079.00;2018-01-10;4; $0.80 ; $614,408.11 ;BN-1406;EGRESOS;EMPRESA 48;3
2861;1801-BN-1406-43110-0078.00;2018-01-10;4; $5.00 ; $614,408.91 ;BN-1406;EGRESOS;EMPRESA 48;3
2862;1801-BN-1406-43110-0076.00;2018-01-10;4; $0.80 ; $617,265.01 ;BN-1406;EGRESOS;EMPRESA 48;3
2863;1801-BN-1406-43110-0075.00;2018-01-10;4; $5.00 ; $617,265.81 ;BN-1406;EGRESOS;EMPRESA 48;3
2864;1801-BN-1406-43110-0073.00;2018-01-10;4; $0.80 ; $620,962.72 ;BN-1406;EGRESOS;EMPRESA 48;3
2865;1801-BN-1406-43110-0072.00;2018-01-10;4; $5.00 ; $620,963.52 ;BN-1406;EGRESOS;EMPRESA 48;3
2866;1801-BN-1406-43110-0070.00;2018-01-10;4; $0.80 ; $623,202.87 ;BN-1406;EGRESOS;EMPRESA 48;3
2867;1801-BN-1406-43110-0069.00;2018-01-10;4; $5.00 ; $623,203.67 ;BN-1406;EGRESOS;EMPRESA 48;3
2868;1801-BN-1406-43110-0067.00;2018-01-10;4; $0.80 ; $624,693.02 ;BN-1406;EGRESOS;EMPRESA 48;3
2869;1801-BN-1406-43110-0066.00;2018-01-10;4; $5.00 ; $624,693.82 ;BN-1406;EGRESOS;EMPRESA 48;3
2870;1801-BN-1406-43110-0064.00;2018-01-10;4; $0.80 ; $631,122.03 ;BN-1406;EGRESOS;EMPRESA 48;3
2871;1801-BN-1406-43110-0063.00;2018-01-10;4; $5.00 ; $631,122.83 ;BN-1406;EGRESOS;EMPRESA 48;3
2872;1801-BN-1406-43110-0061.00;2018-01-10;4; $0.80 ; $633,112.18 ;BN-1406;EGRESOS;EMPRESA 48;3
2873;1801-BN-1406-43110-0060.00;2018-01-10;4; $5.00 ; $633,112.98 ;BN-1406;EGRESOS;EMPRESA 48;3
2874;1801-BN-1406-43110-0058.00;2018-01-10;4; $0.80 ; $635,102.33 ;BN-1406;EGRESOS;EMPRESA 48;3
2875;1801-BN-1406-43110-0057.00;2018-01-10;4; $5.00 ; $635,103.13 ;BN-1406;EGRESOS;EMPRESA 48;3
2876;1801-BN-1406-43110-0055.00;2018-01-10;4; $0.80 ; $635,612.48 ;BN-1406;EGRESOS;EMPRESA 48;3
2877;1801-BN-1406-43110-0054.00;2018-01-10;4; $5.00 ; $635,613.28 ;BN-1406;EGRESOS;EMPRESA 48;3
2878;1801-BN-1406-43110-0052.00;2018-01-10;4; $3.20 ; $638,857.88 ;BN-1406;EGRESOS;EMPRESA 48;3
2879;1801-BN-1406-43110-0051.00;2018-01-10;4; $20.00 ; $638,861.08 ;BN-1406;EGRESOS;EMPRESA 48;3
2880;1801-BN-1406-43110-0045.00;2018-01-10;4; $0.80 ; $650,942.69 ;BN-1406;EGRESOS;EMPRESA 48;3
2881;1801-BN-1406-43110-0044.00;2018-01-10;4; $5.00 ; $650,943.49 ;BN-1406;EGRESOS;EMPRESA 48;3
2882;1801-BN-1406-43110-0042.00;2018-01-10;4; $0.80 ; $653,889.13 ;BN-1406;EGRESOS;EMPRESA 48;3
2883;1801-BN-1406-43110-0041.00;2018-01-10;4; $5.00 ; $653,889.93 ;BN-1406;EGRESOS;EMPRESA 48;3
2884;1801-BN-1406-43110-0039.00;2018-01-10;4; $0.80 ; $654,380.85 ;BN-1406;EGRESOS;EMPRESA 48;3
2885;1801-BN-1406-43110-0038.00;2018-01-10;4; $5.00 ; $654,381.65 ;BN-1406;EGRESOS;EMPRESA 48;3
2886;1801-BN-1406-43110-0036.00;2018-01-10;4; $0.80 ; $657,872.57 ;BN-1406;EGRESOS;EMPRESA 48;3
2887;1801-BN-1406-43110-0035.00;2018-01-10;4; $5.00 ; $657,873.37 ;BN-1406;EGRESOS;EMPRESA 48;3
2888;1801-BN-1406-43110-0033.00;2018-01-10;4; $0.80 ; $670,364.29 ;BN-1406;EGRESOS;EMPRESA 48;3
2889;1801-BN-1406-43110-0032.00;2018-01-10;4; $5.00 ; $670,365.09 ;BN-1406;EGRESOS;EMPRESA 48;3
2890;1801-BN-1406-43110-0030.00;2018-01-10;4; $0.80 ; $671,699.67 ;BN-1406;EGRESOS;EMPRESA 48;3
2891;1801-BN-1406-43110-0029.00;2018-01-10;4; $5.00 ; $671,700.47 ;BN-1406;EGRESOS;EMPRESA 48;3
2892;1801-BN-1406-43110-0027.00;2018-01-10;4; $0.80 ; $676,191.39 ;BN-1406;EGRESOS;EMPRESA 48;3
2893;1801-BN-1406-43110-0026.00;2018-01-10;4; $5.00 ; $676,192.19 ;BN-1406;EGRESOS;EMPRESA 48;3
2894;1801-BN-1406-43110-0024.00;2018-01-10;4; $0.80 ; $677,526.77 ;BN-1406;EGRESOS;EMPRESA 48;3
2895;1801-BN-1406-43110-0023.00;2018-01-10;4; $5.00 ; $677,527.57 ;BN-1406;EGRESOS;EMPRESA 48;3
2896;1801-BN-1406-43110-0021.00;2018-01-10;4; $0.80 ; $680,018.49 ;BN-1406;EGRESOS;EMPRESA 48;3
2897;1801-BN-1406-43110-0020.00;2018-01-10;4; $5.00 ; $680,019.29 ;BN-1406;EGRESOS;EMPRESA 48;3
2898;1801-BN-1406-43110-0018.00;2018-01-10;4; $0.80 ; $687,510.21 ;BN-1406;EGRESOS;EMPRESA 48;3
2899;1801-BN-1406-43110-0017.00;2018-01-10;4; $5.00 ; $687,511.01 ;BN-1406;EGRESOS;EMPRESA 48;3
2900;1801-BN-1406-43110-0015.00;2018-01-10;4; $0.80 ; $700,001.93 ;BN-1406;EGRESOS;EMPRESA 48;3
2901;1801-BN-1406-43110-0014.00;2018-01-10;4; $5.00 ; $700,002.73 ;BN-1406;EGRESOS;EMPRESA 48;3
2902;1801-BN-1406-43110-0012.00;2018-01-10;4; $0.80 ; $702,993.65 ;BN-1406;EGRESOS;EMPRESA 48;3
2903;1801-BN-1406-43110-0011.00;2018-01-10;4; $5.00 ; $702,994.45 ;BN-1406;EGRESOS;EMPRESA 48;3
2904;1801-BN-1406-43110-0009.00;2018-01-10;4; $0.80 ; $715,485.37 ;BN-1406;EGRESOS;EMPRESA 48;3
2905;1801-BN-1406-43110-0008.00;2018-01-10;4; $5.00 ; $715,486.17 ;BN-1406;EGRESOS;EMPRESA 48;3
2906;1801-BN-1406-43110-0006.00;2018-01-10;4; $0.80 ; $722,977.09 ;BN-1406;EGRESOS;EMPRESA 48;3
2907;1801-BN-1406-43110-0005.00;2018-01-10;4; $5.00 ; $722,977.89 ;BN-1406;EGRESOS;EMPRESA 48;3
2908;1801-BN-1406-43110-0003.00;2018-01-10;4; $0.80 ; $724,968.81 ;BN-1406;EGRESOS;EMPRESA 48;3
2909;1801-BN-1406-43110-0002.00;2018-01-10;4; $5.00 ; $724,969.61 ;BN-1406;EGRESOS;EMPRESA 48;3
2910;1801-BN-5081-43110-0060.00;2018-01-10;4; $224.00 ; $494,756.18 ;BN-5081;EGRESOS;EMPRESA 49;3
2911;1801-BN-5081-43110-0061.00;2018-01-10;4; $35.84 ; $494,720.34 ;BN-5081;EGRESOS;EMPRESA 49;3
2912;1801-BN-0924-43111-0002.00;2018-01-11;4; $5.00 ; $1,190,996.22 ;BN-0924;EGRESOS;EMPRESA 83;3
2913;1801-BN-0924-43111-0003.00;2018-01-11;4; $0.80 ; $1,190,995.42 ;BN-0924;EGRESOS;EMPRESA 83;3
2914;1801-BN-1406-43111-0051.00;2018-01-11;4; $6.40 ; $475,445.80 ;BN-1406;EGRESOS;EMPRESA 48;3
2915;1801-BN-1406-43111-0050.00;2018-01-11;4; $40.00 ; $475,452.20 ;BN-1406;EGRESOS;EMPRESA 48;3
2916;1801-BN-1406-43111-0039.00;2018-01-11;4; $0.80 ; $521,301.66 ;BN-1406;EGRESOS;EMPRESA 48;3
2917;1801-BN-1406-43111-0038.00;2018-01-11;4; $5.00 ; $521,302.46 ;BN-1406;EGRESOS;EMPRESA 48;3
2918;1801-BN-1406-43111-0036.00;2018-01-11;4; $0.80 ; $525,293.38 ;BN-1406;EGRESOS;EMPRESA 48;3
2919;1801-BN-1406-43111-0035.00;2018-01-11;4; $5.00 ; $525,294.18 ;BN-1406;EGRESOS;EMPRESA 48;3
2920;1801-BN-1406-43111-0033.00;2018-01-11;4; $0.80 ; $532,785.10 ;BN-1406;EGRESOS;EMPRESA 48;3
2921;1801-BN-1406-43111-0032.00;2018-01-11;4; $5.00 ; $532,785.90 ;BN-1406;EGRESOS;EMPRESA 48;3
2922;1801-BN-1406-43111-0030.00;2018-01-11;4; $0.80 ; $536,276.82 ;BN-1406;EGRESOS;EMPRESA 48;3
2923;1801-BN-1406-43111-0029.00;2018-01-11;4; $5.00 ; $536,277.62 ;BN-1406;EGRESOS;EMPRESA 48;3
2924;1801-BN-1406-43111-0027.00;2018-01-11;4; $0.80 ; $541,268.54 ;BN-1406;EGRESOS;EMPRESA 48;3
2925;1801-BN-1406-43111-0026.00;2018-01-11;4; $5.00 ; $541,269.34 ;BN-1406;EGRESOS;EMPRESA 48;3
2926;1801-BN-1406-43111-0024.00;2018-01-11;4; $0.80 ; $551,260.26 ;BN-1406;EGRESOS;EMPRESA 48;3
2927;1801-BN-1406-43111-0023.00;2018-01-11;4; $5.00 ; $551,261.06 ;BN-1406;EGRESOS;EMPRESA 48;3
2928;1801-BN-1406-43111-0021.00;2018-01-11;4; $0.80 ; $554,751.98 ;BN-1406;EGRESOS;EMPRESA 48;3
2929;1801-BN-1406-43111-0020.00;2018-01-11;4; $5.00 ; $554,752.78 ;BN-1406;EGRESOS;EMPRESA 48;3
2930;1801-BN-1406-43111-0018.00;2018-01-11;4; $0.80 ; $558,743.70 ;BN-1406;EGRESOS;EMPRESA 48;3
2931;1801-BN-1406-43111-0017.00;2018-01-11;4; $5.00 ; $558,744.50 ;BN-1406;EGRESOS;EMPRESA 48;3
2932;1801-BN-1406-43111-0015.00;2018-01-11;4; $0.80 ; $571,235.42 ;BN-1406;EGRESOS;EMPRESA 48;3
2933;1801-BN-1406-43111-0014.00;2018-01-11;4; $5.00 ; $571,236.22 ;BN-1406;EGRESOS;EMPRESA 48;3
2934;1801-BN-1406-43111-0012.00;2018-01-11;4; $0.80 ; $580,227.14 ;BN-1406;EGRESOS;EMPRESA 48;3
2935;1801-BN-1406-43111-0011.00;2018-01-11;4; $5.00 ; $580,227.94 ;BN-1406;EGRESOS;EMPRESA 48;3
2936;1801-BN-1406-43111-0009.00;2018-01-11;4; $0.80 ; $589,218.86 ;BN-1406;EGRESOS;EMPRESA 48;3
2937;1801-BN-1406-43111-0008.00;2018-01-11;4; $5.00 ; $589,219.66 ;BN-1406;EGRESOS;EMPRESA 48;3
2938;1801-BN-1406-43111-0006.00;2018-01-11;4; $0.80 ; $592,710.58 ;BN-1406;EGRESOS;EMPRESA 48;3
2939;1801-BN-1406-43111-0005.00;2018-01-11;4; $5.00 ; $592,711.38 ;BN-1406;EGRESOS;EMPRESA 48;3
2940;1801-BN-1406-43111-0107.00;2018-01-11;4; $0.80 ; $816,533.22 ;BN-1406;EGRESOS;EMPRESA 48;3
2941;1801-BN-1406-43111-0106.00;2018-01-11;4; $5.00 ; $816,534.02 ;BN-1406;EGRESOS;EMPRESA 48;3
2942;1801-BN-1406-43111-0104.00;2018-01-11;4; $0.80 ; $903,039.02 ;BN-1406;EGRESOS;EMPRESA 48;3
2943;1801-BN-1406-43111-0103.00;2018-01-11;4; $5.00 ; $903,039.82 ;BN-1406;EGRESOS;EMPRESA 48;3
2944;1801-BN-1406-43111-0082.00;2018-01-11;4; $0.80 ; $954,484.80 ;BN-1406;EGRESOS;EMPRESA 48;3
2945;1801-BN-1406-43111-0081.00;2018-01-11;4; $5.00 ; $954,485.60 ;BN-1406;EGRESOS;EMPRESA 48;3
2946;1801-BN-1406-43111-0079.00;2018-01-11;4; $0.80 ; $965,257.27 ;BN-1406;EGRESOS;EMPRESA 48;3
2947;1801-BN-1406-43111-0078.00;2018-01-11;4; $5.00 ; $965,258.07 ;BN-1406;EGRESOS;EMPRESA 48;3
2948;1801-BN-1406-43111-0101.00;2018-01-11;4; $0.80 ; $995,344.82 ;BN-1406;EGRESOS;EMPRESA 48;3
2949;1801-BN-1406-43111-0100.00;2018-01-11;4; $5.00 ; $995,345.62 ;BN-1406;EGRESOS;EMPRESA 48;3
2950;1801-BN-1406-43111-0076.00;2018-01-11;4; $0.80 ; $1,060,623.07 ;BN-1406;EGRESOS;EMPRESA 48;3
2951;1801-BN-1406-43111-0075.00;2018-01-11;4; $5.00 ; $1,060,623.87 ;BN-1406;EGRESOS;EMPRESA 48;3
2952;1801-BN-1406-43111-0098.00;2018-01-11;4; $0.80 ; $1,075,150.62 ;BN-1406;EGRESOS;EMPRESA 48;3
2953;1801-BN-1406-43111-0097.00;2018-01-11;4; $5.00 ; $1,075,151.42 ;BN-1406;EGRESOS;EMPRESA 48;3
2954;1801-BN-1406-43111-0281.00;2018-01-11;4; $0.80 ; $1,085,735.84 ;BN-1406;EGRESOS;EMPRESA 48;3
2955;1801-BN-1406-43111-0280.00;2018-01-11;4; $5.00 ; $1,085,736.64 ;BN-1406;EGRESOS;EMPRESA 48;3
2956;1801-BN-1406-43111-0278.00;2018-01-11;4; $0.80 ; $1,086,163.64 ;BN-1406;EGRESOS;EMPRESA 48;3
2957;1801-BN-1406-43111-0277.00;2018-01-11;4; $5.00 ; $1,086,164.44 ;BN-1406;EGRESOS;EMPRESA 48;3
2958;1801-BN-1406-43111-0275.00;2018-01-11;4; $0.80 ; $1,087,191.44 ;BN-1406;EGRESOS;EMPRESA 48;3
2959;1801-BN-1406-43111-0274.00;2018-01-11;4; $5.00 ; $1,087,192.24 ;BN-1406;EGRESOS;EMPRESA 48;3
2960;1801-BN-1406-43111-0272.00;2018-01-11;4; $0.80 ; $1,087,619.24 ;BN-1406;EGRESOS;EMPRESA 48;3
2961;1801-BN-1406-43111-0271.00;2018-01-11;4; $5.00 ; $1,087,620.04 ;BN-1406;EGRESOS;EMPRESA 48;3
2962;1801-BN-1406-43111-0269.00;2018-01-11;4; $16.00 ; $1,089,447.04 ;BN-1406;EGRESOS;EMPRESA 48;3
2963;1801-BN-1406-43111-0268.00;2018-01-11;4; $100.00 ; $1,089,463.04 ;BN-1406;EGRESOS;EMPRESA 48;3
2964;1801-BN-1406-43111-0073.00;2018-01-11;4; $0.80 ; $1,146,093.87 ;BN-1406;EGRESOS;EMPRESA 48;3
2965;1801-BN-1406-43111-0072.00;2018-01-11;4; $5.00 ; $1,146,094.67 ;BN-1406;EGRESOS;EMPRESA 48;3
2966;1801-BN-1406-43111-0095.00;2018-01-11;4; $0.80 ; $1,162,656.42 ;BN-1406;EGRESOS;EMPRESA 48;3
